127.379985459058, 36.3549668394963
126.92290136772323, 37.64364637984936
126.92811016692019, 37.64637717499463
126.926883785097, 37.6451329256381
126.923141080933, 37.6422598317106
126.9182694286, 37.6394626951
126.9188954432, 37.6389153285
126.9178999205, 37.6375379352
126.917900261732, 37.6375366740938
126.917656215121, 37.6352810682306
126.917656215121, 37.6352810682306
126.917656215121, 37.6352810682306
126.91664329577098, 37.634632278285586
126.91664329577098, 37.634632278285586
126.916643637664, 37.6346304765514
126.91947398536009, 37.63577960055745
126.91778864066852, 37.634678131164364
126.91769514187138, 37.63419333587795
126.91769514187138, 37.63419333587795
126.917695482942, 37.6341922549283
